Saison,Journée,Domicile,Extérieur,Buts domicile,Buts extérieur,Résultat
2011-2012,5,Ajaccio,Valenciennes,3,1,D
2011-2012,5,Caen,Toulouse,0,1,E
2011-2012,5,Marseille,Rennais,0,1,E
2011-2012,5,Nancy,Auxerre,0,0,N
2011-2012,5,Montpellier,Nice,1,0,D
2011-2012,5,PSG,Brest,1,0,D
2011-2012,6,Toulouse,Bordeaux,3,2,D
2011-2012,6,Valenciennes,Dijon,4,0,D
2011-2012,6,Nice,Ajaccio,3,0,D
2011-2012,6,Brest,Montpellier,2,2,N
2011-2012,6,Lorient,Saint-Étienne,3,0,D
2011-2012,6,Auxerre,Caen,1,1,N
2011-2012,6,Lille,Sochaux,2,2,N
2011-2012,6,Rennais,Nancy,1,1,N
2011-2012,6,Thonon Évian,PSG,2,2,N
2011-2012,6,Lyon,Marseille,2,0,D
2011-2012,7,Bordeaux,Lille,1,1,N
2011-2012,7,Dijon,Brest,1,0,D
2011-2012,7,Marseille,Thonon Évian,2,0,D
2011-2012,7,Nancy,Valenciennes,1,1,N
2011-2012,7,Sochaux,Rennais,2,6,E
2011-2012,7,Ajaccio,Montpellier,1,3,E
2011-2012,7,Lorient,Auxerre,1,1,N
2011-2012,7,Caen,Lyon,1,0,D
2011-2012,7,PSG,Nice,2,1,D
2011-2012,7,Saint-Étienne,Toulouse,1,1,N
2011-2012,8,Lille,Lorient,1,1,N
2011-2012,8,Lyon,Bordeaux,3,1,D
2011-2012,8,Toulouse,Nancy,1,0,D
2011-2012,8,Thonon Évian,Caen,2,4,E
2011-2012,8,Valenciennes,Marseille,1,1,N
2011-2012,8,Nice,Dijon,1,1,N
2011-2012,8,Montpellier,PSG,0,3,E
2011-2012,8,Brest,Ajaccio,1,1,N
2011-2012,8,Auxerre,Sochaux,4,1,D
2011-2012,8,Rennais,Saint-Étienne,1,1,N
2011-2012,9,Nancy,Thonon Évian,1,1,N
2011-2012,9,Sochaux,Toulouse,3,0,D
2011-2012,9,Lorient,Valenciennes,2,0,D
2011-2012,9,Caen,Nice,1,1,N
2011-2012,9,Dijon,Ajaccio,1,1,N
2011-2012,9,Saint-Étienne,Auxerre,1,1,N
2011-2012,9,Bordeaux,Montpellier,2,2,N
2011-2012,9,Lille,Rennais,2,0,D
2011-2012,9,Marseille,Brest,1,1,N
2011-2012,9,PSG,Lyon,2,0,D
2011-2012,10,Montpellier,Dijon,5,3,D
2011-2012,10,Lyon,Nancy,3,1,D
2011-2012,10,Toulouse,Marseille,0,0,N
2011-2012,10,Thonon Évian,Saint-Étienne,1,2,E
2011-2012,10,Brest,Caen,1,1,N
2011-2012,10,Auxerre,Lille,1,3,E
2011-2012,10,Nice,Bordeaux,3,0,D
2011-2012,10,Valenciennes,Sochaux,3,0,D
2011-2012,10,Ajaccio,PSG,1,3,E
2011-2012,10,Rennais,Lorient,2,0,D
2011-2012,11,Sochaux,Thonon Évian,1,1,N
2011-2012,11,Caen,Montpellier,1,3,E
2011-2012,11,Bordeaux,Brest,1,1,N
2011-2012,11,Saint-Étienne,Valenciennes,1,0,D
2011-2012,11,Marseille,Ajaccio,2,0,D
2011-2012,11,Nancy,Nice,1,0,D
2011-2012,11,Lorient,Toulouse,0,0,N
2011-2012,11,PSG,Dijon,2,0,D
2011-2012,11,Auxerre,Rennais,0,1,E
2011-2012,11,Lille,Lyon,3,1,D
2011-2012,12,Brest,Lorient,3,1,D
2011-2012,12,Ajaccio,Bordeaux,0,2,E
2011-2012,12,Dijon,Marseille,2,3,E
2011-2012,12,Montpellier,Nancy,2,0,D
2011-2012,12,PSG,Caen,4,2,D
2011-2012,12,Thonon Évian,Auxerre,3,1,D
2011-2012,12,Lyon,Saint-Étienne,2,0,D
2011-2012,12,Toulouse,Rennais,1,0,D
2011-2012,12,Nice,Sochaux,1,1,N
2011-2012,12,Valenciennes,Lille,0,0,N
2011-2012,13,Lille,Thonon Évian,1,1,N
2011-2012,13,Rennais,Valenciennes,1,1,N
2011-2012,13,Saint-Étienne,Montpellier,1,1,N
2011-2012,13,Marseille,Nice,2,0,D
2011-2012,13,Nancy,Brest,2,1,D
2011-2012,13,Sochaux,Lyon,2,1,D
2011-2012,13,Lorient,Ajaccio,2,0,D
2011-2012,13,Caen,Dijon,3,0,D
2011-2012,13,Auxerre,Toulouse,2,0,D
2011-2012,13,Bordeaux,PSG,1,1,N
2011-2012,14,Lyon,Rennais,1,2,E
2011-2012,14,Toulouse,Lille,0,0,N
2011-2012,14,Thonon Évian,Lorient,2,1,D
2011-2012,14,Nice,Saint-Étienne,0,2,E
2011-2012,14,Ajaccio,Caen,2,2,N
2011-2012,14,Dijon,Bordeaux,2,0,D
2011-2012,14,Montpellier,Marseille,1,0,D
2011-2012,14,Valenciennes,Auxerre,2,1,D
2011-2012,14,Brest,Sochaux,2,0,D
2011-2012,14,PSG,Nancy,0,1,E
2011-2012,15,Sochaux,Montpellier,1,3,E
2011-2012,15,Bordeaux,Caen,2,0,D
2011-2012,15,Rennais,Thonon Évian,3,2,D
2011-2012,15,Saint-Étienne,Ajaccio,3,1,D
2011-2012,15,Toulouse,Valenciennes,2,0,D
2011-2012,15,Nancy,Dijon,1,2,E
2011-2012,15,Lille,Brest,2,0,D
2011-2012,15,Lorient,Nice,1,0,D
2011-2012,15,Auxerre,Lyon,0,3,E
2011-2012,15,Marseille,PSG,3,0,D
2011-2012,16,Caen,Marseille,1,2,E
2011-2012,16,Montpellier,Lorient,4,0,D
2011-2012,16,Thonon Évian,Valenciennes,2,1,D
2011-2012,16,Brest,Saint-Étienne,2,2,N
2011-2012,16,Ajaccio,Lille,2,3,E
2011-2012,16,Dijon,Sochaux,0,0,N
2011-2012,16,Nice,Rennais,2,0,D
2011-2012,16,PSG,Auxerre,3,2,D
2011-2012,16,Bordeaux,Nancy,2,0,D
2011-2012,16,Lyon,Toulouse,3,2,D
2011-2012,17,Rennais,Brest,1,1,N
2011-2012,17,Saint-Étienne,Caen,2,0,D
2011-2012,17,Toulouse,Thonon Évian,2,1,D
2011-2012,17,Nancy,Ajaccio,2,2,N
2011-2012,17,Valenciennes,Montpellier,1,0,D
2011-2012,17,Sochaux,PSG,0,1,E
2011-2012,17,Marseille,Bordeaux,0,0,N
2011-2012,17,Auxerre,Nice,2,1,D
2011-2012,17,Lille,Dijon,2,0,D
2011-2012,17,Lorient,Lyon,0,1,E
2011-2012,18,Montpellier,Toulouse,1,1,N
2011-2012,18,Marseille,Lorient,2,1,D
2011-2012,18,Nice,Valenciennes,2,0,D
2011-2012,18,Brest,Auxerre,1,0,D
2011-2012,18,Caen,Nancy,1,2,E
2011-2012,18,Dijon,Saint-Étienne,1,2,E
2011-2012,18,Lyon,Thonon Évian,2,1,D
2011-2012,18,Bordeaux,Sochaux,1,0,D
2011-2012,18,Ajaccio,Rennais,1,0,D
2011-2012,18,PSG,Lille,0,0,N
2011-2012,19,Nancy,Marseille,1,3,E
2011-2012,19,Sochaux,Ajaccio,0,2,E
2011-2012,19,Lorient,Caen,0,0,N
2011-2012,19,Auxerre,Dijon,2,2,N
2011-2012,19,Lille,Nice,4,4,N
2011-2012,19,Rennais,Bordeaux,1,0,D
2011-2012,19,Toulouse,Brest,0,0,N
2011-2012,19,Thonon Évian,Montpellier,4,2,D
2011-2012,19,Valenciennes,Lyon,1,0,D
2011-2012,19,Saint-Étienne,PSG,0,1,E
2011-2012,20,Montpellier,Lyon,1,0,D
2011-2012,20,PSG,Toulouse,3,1,D
2011-2012,20,Bordeaux,Valenciennes,2,1,D
2011-2012,20,Saint-Étienne,Sochaux,1,0,D
2011-2012,20,Nancy,Lorient,2,2,N
2011-2012,20,Brest,Nice,1,0,D
2011-2012,20,Ajaccio,Auxerre,2,1,D
2011-2012,20,Caen,Rennais,0,2,E
2011-2012,20,Dijon,Thonon Évian,3,1,D
2011-2012,20,Marseille,Lille,2,0,D
2011-2012,21,Lyon,Dijon,3,1,D
2011-2012,21,Toulouse,Caen,1,0,D
2011-2012,21,Nice,Montpellier,0,1,E
2011-2012,21,Brest,PSG,0,1,E
2011-2012,21,Lorient,Sochaux,1,1,N
2011-2012,21,Auxerre,Nancy,1,3,E
2011-2012,21,Lille,Saint-Étienne,3,0,D
2011-2012,21,Valenciennes,Ajaccio,1,2,E
2011-2012,21,Thonon Évian,Bordeaux,0,0,N
2011-2012,21,Rennais,Marseille,1,2,E
2011-2012,22,Nancy,Rennais,0,0,N
2011-2012,22,Dijon,Valenciennes,1,2,E
2011-2012,22,Montpellier,Brest,1,0,D
2011-2012,22,PSG,Thonon Évian,3,1,D
2011-2012,22,Ajaccio,Nice,1,1,N
2011-2012,22,Bordeaux,Toulouse,2,0,D
2011-2012,22,Marseille,Lyon,2,2,N
2011-2012,22,Sochaux,Lille,0,1,E
2011-2012,22,Caen,Auxerre,2,1,D
2011-2012,22,Saint-Étienne,Lorient,4,2,D
2011-2012,23,Montpellier,Ajaccio,3,0,D
2011-2012,23,Lyon,Caen,1,2,E
2011-2012,23,Valenciennes,Nancy,1,0,D
2011-2012,23,Auxerre,Lorient,1,1,N
2011-2012,23,Rennais,Sochaux,1,0,D
2011-2012,23,Brest,Dijon,1,1,N
2011-2012,23,Lille,Bordeaux,4,5,E
2011-2012,23,Nice,PSG,0,0,N
2011-2012,23,Toulouse,Saint-Étienne,0,1,E
2011-2012,23,Thonon Évian,Marseille,2,0,D
2011-2012,24,Nancy,Toulouse,0,3,E
2011-2012,24,Sochaux,Auxerre,0,0,N
2011-2012,24,Ajaccio,Brest,0,0,N
2011-2012,24,Lorient,Lille,0,1,E
2011-2012,24,Caen,Thonon Évian,2,2,N
2011-2012,24,Dijon,Nice,3,0,D
2011-2012,24,Marseille,Valenciennes,1,1,N
2011-2012,24,Bordeaux,Lyon,1,0,D
2011-2012,24,Saint-Étienne,Rennais,4,0,D
2011-2012,24,PSG,Montpellier,2,2,N
2011-2012,25,Montpellier,Bordeaux,1,0,D
2011-2012,25,Thonon Évian,Nancy,2,0,D
2011-2012,25,Valenciennes,Lorient,2,0,D
2011-2012,25,Nice,Caen,1,0,D
2011-2012,25,Ajaccio,Dijon,2,1,D
2011-2012,25,Auxerre,Saint-Étienne,0,0,N
2011-2012,25,Lyon,PSG,4,4,N
2011-2012,25,Toulouse,Sochaux,2,0,D
2011-2012,25,Brest,Marseille,1,0,D
2011-2012,25,Rennais,Lille,1,1,N
2011-2012,26,Lille,Auxerre,2,2,N
2011-2012,26,Saint-Étienne,Thonon Évian,0,2,E
2011-2012,26,Marseille,Toulouse,0,1,E
2011-2012,26,Nancy,Lyon,2,0,D
2011-2012,26,Sochaux,Valenciennes,1,1,N
2011-2012,26,Dijon,Montpellier,1,1,N
2011-2012,26,Bordeaux,Nice,1,2,E
2011-2012,26,PSG,Ajaccio,4,1,D
2011-2012,26,Caen,Brest,0,0,N
2011-2012,26,Lorient,Rennais,0,2,E
2011-2012,27,Ajaccio,Marseille,1,0,D
2011-2012,27,Valenciennes,Saint-Étienne,1,2,E
2011-2012,27,Nice,Nancy,1,1,N
2011-2012,27,Brest,Bordeaux,0,2,E
2011-2012,27,Toulouse,Lorient,1,1,N
2011-2012,27,Thonon Évian,Sochaux,2,3,E
2011-2012,27,Lyon,Lille,2,1,D
2011-2012,27,Rennais,Auxerre,1,1,N
2011-2012,27,Dijon,PSG,1,2,E
2011-2012,27,Montpellier,Caen,3,0,D
2011-2012,28,Nancy,Montpellier,1,0,D
2011-2012,28,Bordeaux,Ajaccio,1,1,N
2011-2012,28,Lorient,Brest,2,1,D
2011-2012,28,Marseille,Dijon,1,2,E
2011-2012,28,Caen,PSG,2,2,N
2011-2012,28,Auxerre,Thonon Évian,0,2,E
2011-2012,28,Saint-Étienne,Lyon,0,1,E
2011-2012,28,Rennais,Toulouse,0,1,E
2011-2012,28,Sochaux,Nice,2,0,D
2011-2012,28,Lille,Valenciennes,4,0,D
2011-2012,29,Lyon,Sochaux,2,1,D
2011-2012,29,Thonon Évian,Lille,0,3,E
2011-2012,29,Nice,Marseille,1,1,N
2011-2012,29,Brest,Nancy,0,1,E
2011-2012,29,Ajaccio,Lorient,1,1,N
2011-2012,29,Montpellier,Saint-Étienne,1,0,D
2011-2012,29,Valenciennes,Rennais,1,0,D
2011-2012,29,Toulouse,Auxerre,1,0,D
2011-2012,29,Dijon,Caen,2,0,D
2011-2012,29,PSG,Bordeaux,1,1,N
2011-2012,30,Bordeaux,Dijon,1,1,N
2011-2012,30,Saint-Étienne,Nice,2,3,E
2011-2012,30,Sochaux,Brest,2,1,D
2011-2012,30,Lorient,Thonon Évian,0,1,E
2011-2012,30,Auxerre,Valenciennes,2,0,D
2011-2012,30,Nancy,PSG,2,1,D
2011-2012,30,Lille,Toulouse,2,1,D
2011-2012,30,Caen,Ajaccio,0,0,N
2011-2012,30,Rennais,Lyon,1,1,N
2011-2012,30,Marseille,Montpellier,1,3,E
2011-2012,31,Montpellier,Sochaux,2,1,D
2011-2012,31,Thonon Évian,Rennais,1,3,E
2011-2012,31,Valenciennes,Toulouse,2,0,D
2011-2012,31,Brest,Lille,3,1,D
2011-2012,31,Ajaccio,Saint-Étienne,1,1,N
2011-2012,31,Dijon,Nancy,0,2,E
2011-2012,31,Lyon,Auxerre,2,1,D
2011-2012,31,Nice,Lorient,2,0,D
2011-2012,31,Caen,Bordeaux,1,0,D
2011-2012,31,PSG,Marseille,2,1,D
2011-2012,32,Saint-Étienne,Brest,2,1,D
2011-2012,32,Nancy,Bordeaux,2,2,N
2011-2012,32,Valenciennes,Thonon Évian,0,3,E
2011-2012,32,Sochaux,Dijon,1,0,D
2011-2012,32,Lorient,Montpellier,2,1,D
2011-2012,32,Lille,Ajaccio,4,1,D
2011-2012,32,Auxerre,PSG,1,1,N
2011-2012,32,Rennais,Nice,3,1,D
2011-2012,32,Toulouse,Lyon,3,0,D
2011-2012,32,Marseille,Caen,1,1,N
2011-2012,33,Dijon,Lille,0,2,E
2011-2012,33,Montpellier,Valenciennes,1,0,D
2011-2012,33,Thonon Évian,Toulouse,2,1,D
2011-2012,33,Nice,Auxerre,1,0,D
2011-2012,33,Brest,Rennais,0,1,E
2011-2012,33,Caen,Saint-Étienne,1,4,E
2011-2012,33,Bordeaux,Marseille,2,1,D
2011-2012,33,PSG,Sochaux,6,1,D
2011-2012,33,Ajaccio,Nancy,0,0,N
2011-2012,33,Lyon,Lorient,3,2,D
2011-2012,34,Toulouse,Montpellier,0,1,E
2011-2012,34,Lorient,Marseille,2,1,D
2011-2012,34,Auxerre,Brest,4,0,D
2011-2012,34,Rennais,Ajaccio,3,1,D
2011-2012,34,Saint-Étienne,Dijon,1,0,D
2011-2012,34,Nancy,Caen,1,1,N
2011-2012,34,Valenciennes,Nice,2,0,D
2011-2012,34,Sochaux,Bordeaux,0,3,E
2011-2012,34,Lille,PSG,2,1,D
2011-2012,34,Thonon Évian,Lyon,1,3,E
2011-2012,35,Montpellier,Thonon Évian,2,2,N
2011-2012,35,Lyon,Valenciennes,4,1,D
2011-2012,35,Bordeaux,Rennais,2,0,D
2011-2012,35,Marseille,Nancy,1,0,D
2011-2012,35,Nice,Lille,0,1,E
2011-2012,35,Brest,Toulouse,0,0,N
2011-2012,35,Ajaccio,Sochaux,2,1,D
2011-2012,35,Caen,Lorient,1,0,D
2011-2012,35,PSG,Saint-Étienne,2,0,D
2011-2012,35,Dijon,Auxerre,0,2,E
2011-2012,36,Lyon,Brest,1,1,N
2011-2012,36,Thonon Évian,Ajaccio,2,1,D
2011-2012,36,Valenciennes,PSG,3,4,E
2011-2012,36,Lille,Caen,3,0,D
2011-2012,36,Saint-Étienne,Marseille,0,0,N
2011-2012,36,Toulouse,Nice,0,0,N
2011-2012,36,Sochaux,Nancy,1,0,D
2011-2012,36,Lorient,Dijon,0,0,N
2011-2012,36,Auxerre,Bordeaux,2,4,E
2011-2012,36,Rennais,Montpellier,0,2,E
2011-2012,37,Ajaccio,Lyon,1,1,N
2011-2012,37,Dijon,Toulouse,1,1,N
2011-2012,37,Montpellier,Lille,1,0,D
2011-2012,37,PSG,Rennais,3,0,D
2011-2012,37,Bordeaux,Lorient,1,0,D
2011-2012,37,Marseille,Auxerre,3,0,D
2011-2012,37,Nancy,Saint-Étienne,3,2,D
2011-2012,37,Nice,Thonon Évian,1,1,N
2011-2012,37,Brest,Valenciennes,1,0,D
2011-2012,37,Caen,Sochaux,1,3,E
2011-2012,38,Lille,Nancy,4,1,D
2011-2012,38,Lyon,Nice,3,4,E
2011-2012,38,Rennais,Dijon,5,0,D
2011-2012,38,Saint-Étienne,Bordeaux,2,3,E
2011-2012,38,Toulouse,Ajaccio,0,2,E
2011-2012,38,Thonon Évian,Brest,0,1,E
2011-2012,38,Valenciennes,Caen,3,1,D
2011-2012,38,Sochaux,Marseille,1,0,D
2011-2012,38,Lorient,PSG,1,2,E
2011-2012,38,Auxerre,Montpellier,1,2,E
2010-2011,1,Nice,Valenciennes,0,0,N
2010-2011,1,Sochaux,Arles-Avignon,2,1,D
2010-2011,1,Lens,Nancy,1,2,E
2010-2011,1,Auxerre,Lorient,2,2,N
2010-2011,1,PSG,Saint-Étienne,3,1,D
2010-2011,1,Lyon,Monaco,0,0,N
2010-2011,1,Rennais,Lille,1,1,N
2010-2011,1,Toulouse,Brest,2,0,D
2010-2011,1,Marseille,Caen,1,2,E
2010-2011,1,Montpellier,Bordeaux,1,0,D
2010-2011,2,Saint-Étienne,Sochaux,3,2,D
2010-2011,2,Nancy,Rennais,0,3,E
2010-2011,2,Valenciennes,Marseille,3,2,D
2010-2011,2,Brest,Auxerre,1,1,N
2010-2011,2,Lorient,Nice,1,2,E
2010-2011,2,Arles-Avignon,Lens,0,1,E
2010-2011,2,Bordeaux,Toulouse,1,2,E
2010-2011,2,Caen,Lyon,3,2,D
2010-2011,2,Lille,PSG,0,0,N
2010-2011,2,Monaco,Montpellier,0,0,N
2010-2011,3,Lyon,Brest,1,0,D
2010-2011,3,Rennais,Saint-Étienne,0,0,N
2010-2011,3,Toulouse,Arles-Avignon,2,1,D
2010-2011,3,Marseille,Lorient,2,0,D
2010-2011,3,Nice,Nancy,1,1,N
2010-2011,3,Lens,Monaco,2,2,N
2010-2011,3,Auxerre,Valenciennes,1,1,N
2010-2011,3,Montpellier,Caen,0,0,N
2010-2011,3,Sochaux,Lille,0,0,N
2010-2011,3,PSG,Bordeaux,1,2,E
2010-2011,4,Saint-Étienne,Lens,3,1,D
2010-2011,4,Nancy,Toulouse,0,2,E
2010-2011,4,Valenciennes,Montpellier,0,1,E
2010-2011,4,Lorient,Lyon,2,0,D
2010-2011,4,Arles-Avignon,Rennais,0,1,E
2010-2011,4,Caen,Brest,0,2,E
2010-2011,4,Lille,Nice,1,1,N
2010-2011,4,Sochaux,PSG,3,1,D
2010-2011,4,Monaco,Auxerre,2,0,D
2010-2011,4,Bordeaux,Marseille,1,1,N
2010-2011,5,Montpellier,Nancy,1,2,E
2010-2011,5,PSG,Arles-Avignon,4,0,D
2010-2011,5,Lyon,Valenciennes,1,1,N
2010-2011,5,Rennais,Sochaux,2,1,D
2010-2011,5,Toulouse,Saint-Étienne,0,1,E
2010-2011,5,Auxerre,Caen,1,1,N
2010-2011,5,Lens,Lille,1,4,E
2010-2011,5,Brest,Lorient,0,0,N
2010-2011,5,Nice,Bordeaux,2,1,D
2010-2011,5,Marseille,Monaco,2,2,N
2010-2011,6,Saint-Étienne,Montpellier,3,0,D
2010-2011,6,Nancy,Brest,0,2,E
2010-2011,6,Valenciennes,Lens,1,1,N
2010-2011,6,Sochaux,Nice,4,0,D
2010-2011,6,Lorient,Caen,0,1,E
2010-2011,6,Monaco,Toulouse,0,0,N
2010-2011,6,Arles-Avignon,Marseille,0,3,E
2010-2011,6,Lille,Auxerre,1,0,D
2010-2011,6,PSG,Rennais,0,0,N
2010-2011,6,Bordeaux,Lyon,2,0,D
2010-2011,7,Montpellier,Arles-Avignon,3,1,D
2010-2011,7,Marseille,Sochaux,2,1,D
2010-2011,7,Nice,Rennais,1,2,E
2010-2011,7,Lorient,Monaco,2,1,D
2010-2011,7,Caen,Bordeaux,0,0,N
2010-2011,7,Auxerre,Nancy,2,2,N
2010-2011,7,Lyon,Saint-Étienne,0,1,E
2010-2011,7,Toulouse,Lille,1,1,N
2010-2011,7,Brest,Valenciennes,1,0,D
2010-2011,7,Lens,PSG,0,2,E
2010-2011,8,Bordeaux,Lorient,1,0,D
2010-2011,8,Nancy,Lyon,2,3,E
2010-2011,8,Valenciennes,Caen,2,1,D
2010-2011,8,Sochaux,Lens,3,0,D
2010-2011,8,Monaco,Brest,0,1,E
2010-2011,8,Arles-Avignon,Auxerre,0,4,E
2010-2011,8,Saint-Étienne,Marseille,1,1,N
2010-2011,8,PSG,Nice,0,0,N
2010-2011,8,Lille,Montpellier,3,1,D
2010-2011,8,Rennais,Toulouse,3,1,D
2010-2011,9,Montpellier,Sochaux,2,0,D
2010-2011,9,Marseille,Nancy,1,0,D
2010-2011,9,Brest,Arles-Avignon,0,0,N
2010-2011,9,Caen,Monaco,0,0,N
2010-2011,9,Auxerre,Bordeaux,0,1,E
2010-2011,9,Toulouse,PSG,0,2,E
2010-2011,9,Nice,Saint-Étienne,2,1,D
2010-2011,9,Lorient,Valenciennes,2,1,D
2010-2011,9,Lens,Rennais,0,0,N
2010-2011,9,Lyon,Lille,3,1,D
2010-2011,10,Bordeaux,Brest,0,2,E
2010-2011,10,Rennais,Montpellier,0,1,E
2010-2011,10,Saint-Étienne,Caen,1,1,N
2010-2011,10,Nancy,Lorient,1,0,D
2010-2011,10,Monaco,Valenciennes,0,2,E
2010-2011,10,Lens,Nice,1,0,D
2010-2011,10,Sochaux,Toulouse,1,3,E
2010-2011,10,PSG,Auxerre,2,3,E
2010-2011,10,Arles-Avignon,Lyon,1,1,N
2010-2011,10,Lille,Marseille,1,3,E
2010-2011,11,Auxerre,Nice,2,0,D
2010-2011,11,Lyon,Sochaux,2,1,D
2010-2011,11,Toulouse,Lens,1,1,N
2010-2011,11,Brest,Saint-Étienne,2,0,D
2010-2011,11,Lorient,Arles-Avignon,2,0,D
2010-2011,11,Caen,Nancy,2,3,E
2010-2011,11,Valenciennes,Lille,1,1,N
2010-2011,11,Montpellier,PSG,1,1,N
2010-2011,11,Monaco,Bordeaux,2,2,N
2010-2011,11,Marseille,Rennais,0,0,N
2010-2011,12,Bordeaux,Valenciennes,1,1,N
2010-2011,12,Saint-Étienne,Lorient,1,2,E
2010-2011,12,Sochaux,Auxerre,1,1,N
2010-2011,12,Arles-Avignon,Caen,3,2,D
2010-2011,12,Rennais,Lyon,1,1,N
2010-2011,12,Nancy,Monaco,0,4,E
2010-2011,12,Nice,Toulouse,2,0,D
2010-2011,12,Lens,Montpellier,2,0,D
2010-2011,12,Lille,Brest,3,1,D
2010-2011,12,PSG,Marseille,2,1,D
2010-2011,13,Montpellier,Toulouse,1,0,D
2010-2011,13,Bordeaux,Nancy,2,1,D
2010-2011,13,Marseille,Lens,1,1,N
2010-2011,13,Brest,Sochaux,1,1,N
2010-2011,13,Monaco,Arles-Avignon,0,0,N
2010-2011,13,Caen,Lille,2,5,E
2010-2011,13,Lorient,PSG,1,1,N
2010-2011,13,Auxerre,Rennais,2,1,D
2010-2011,13,Lyon,Nice,1,0,D
2010-2011,13,Valenciennes,Saint-Étienne,1,1,N
2010-2011,14,PSG,Caen,2,1,D
2010-2011,14,Rennais,Brest,2,1,D
2010-2011,14,Saint-Étienne,Auxerre,1,1,N
2010-2011,14,Toulouse,Marseille,0,1,E
2010-2011,14,Nancy,Valenciennes,2,0,D
2010-2011,14,Sochaux,Lorient,2,0,D
2010-2011,14,Nice,Montpellier,0,1,E
2010-2011,14,Lille,Monaco,2,1,D
2010-2011,14,Arles-Avignon,Bordeaux,2,4,E
2010-2011,14,Lens,Lyon,1,3,E
2010-2011,15,Marseille,Montpellier,4,0,D
2010-2011,15,Nancy,Saint-Étienne,1,1,N
2010-2011,15,Valenciennes,Arles-Avignon,3,0,D
2010-2011,15,Lorient,Rennais,2,0,D
2010-2011,15,Monaco,Nice,1,1,N
2010-2011,15,Bordeaux,Lille,1,1,N
2010-2011,15,Caen,Sochaux,0,3,E
2010-2011,15,Auxerre,Toulouse,1,2,E
2010-2011,15,Lyon,PSG,2,2,N
2010-2011,15,Brest,Lens,4,1,D
2010-2011,16,Rennais,Monaco,1,0,D
2010-2011,16,Toulouse,Caen,1,0,D
2010-2011,16,Sochaux,Valenciennes,2,1,D
2010-2011,16,Lens,Auxerre,1,1,N
2010-2011,16,Arles-Avignon,Nancy,1,1,N
2010-2011,16,Montpellier,Lyon,1,2,E
2010-2011,16,Lille,Lorient,6,3,D
2010-2011,16,PSG,Brest,3,1,D
2010-2011,16,Nice,Marseille,1,0,D
2010-2011,16,Saint-Étienne,Bordeaux,2,2,N
2010-2011,17,Nancy,Sochaux,1,0,D
2010-2011,17,Valenciennes,PSG,1,2,E
2010-2011,17,Brest,Montpellier,0,0,N
2010-2011,17,Lorient,Lens,3,0,D
2010-2011,17,Caen,Nice,0,0,N
2010-2011,17,Arles-Avignon,Lille,0,1,E
2010-2011,17,Auxerre,Marseille,1,1,N
2010-2011,17,Monaco,Saint-Étienne,0,2,E
2010-2011,17,Lyon,Toulouse,2,0,D
2010-2011,17,Bordeaux,Rennais,0,0,N
2010-2011,18,Montpellier,Auxerre,1,1,N
2010-2011,18,Rennais,Valenciennes,1,0,D
2010-2011,18,Saint-Étienne,Arles-Avignon,2,0,D
2010-2011,18,Toulouse,Lorient,3,0,D
2010-2011,18,Nice,Brest,1,1,N
2010-2011,18,PSG,Monaco,2,2,N
2010-2011,18,Sochaux,Bordeaux,1,1,N
2010-2011,18,Marseille,Lyon,1,1,N
2010-2011,18,Lille,Nancy,3,0,D
2010-2011,18,Lens,Caen,2,0,D
2010-2011,19,Lorient,Montpellier,0,0,N
2010-2011,19,Lyon,Auxerre,1,1,N
2010-2011,19,Nancy,PSG,2,0,D
2010-2011,19,Valenciennes,Toulouse,2,1,D
2010-2011,19,Brest,Marseille,0,0,N
2010-2011,19,Monaco,Sochaux,2,1,D
2010-2011,19,Caen,Rennais,1,0,D
2010-2011,19,Arles-Avignon,Nice,0,0,N
2010-2011,19,Lille,Saint-Étienne,1,1,N
2010-2011,19,Bordeaux,Lens,2,2,N
2010-2011,20,Auxerre,Monaco,1,1,N
2010-2011,20,Montpellier,Valenciennes,2,1,D
2010-2011,20,PSG,Sochaux,2,1,D
2010-2011,20,Lyon,Lorient,3,0,D
2010-2011,20,Rennais,Arles-Avignon,4,0,D
2010-2011,20,Toulouse,Nancy,1,0,D
2010-2011,20,Nice,Lille,0,2,E
2010-2011,20,Brest,Caen,1,3,E
2010-2011,20,Lens,Saint-Étienne,2,1,D
2010-2011,20,Marseille,Bordeaux,2,1,D
2010-2011,21,Saint-Étienne,Toulouse,2,1,D
2010-2011,21,Valenciennes,Lyon,2,1,D
2010-2011,21,Sochaux,Rennais,5,1,D
2010-2011,21,Lorient,Brest,2,0,D
2010-2011,21,Caen,Auxerre,2,0,D
2010-2011,21,Arles-Avignon,PSG,1,2,E
2010-2011,21,Lille,Lens,1,0,D
2010-2011,21,Bordeaux,Nice,2,0,D
2010-2011,21,Nancy,Montpellier,1,2,E
2010-2011,21,Monaco,Marseille,0,0,N
2010-2011,22,Montpellier,Saint-Étienne,1,2,E
2010-2011,22,Marseille,Arles-Avignon,1,0,D
2010-2011,22,Nice,Sochaux,1,0,D
2010-2011,22,Brest,Nancy,2,1,D
2010-2011,22,Caen,Lorient,0,2,E
2010-2011,22,Lens,Valenciennes,1,1,N
2010-2011,22,Rennais,PSG,1,0,D
2010-2011,22,Toulouse,Monaco,2,0,D
2010-2011,22,Auxerre,Lille,1,1,N
