Saison,Journée,Domicile,Extérieur,Buts domicile,Buts extérieur,Résultat
2008-2009,37,Nice,Toulouse,0,2,-1
2008-2009,37,Le Mans,Grenoble,1,1,0
2008-2009,38,Grenoble,Sochaux,0,1,-1
2008-2009,38,Nice,Le Havre,0,0,0
2008-2009,38,Toulouse,Lyon,0,0,0
2008-2009,38,Lille,Nancy,3,2,1
2008-2009,38,Paris Saint Germain,Monaco,0,0,0
2008-2009,38,Nantes,Auxerre,2,1,1
2008-2009,38,Lorient,Le Mans,1,1,0
2008-2009,38,Caen,Bordeaux,0,1,-1
2008-2009,38,Marseille,Rennes,4,0,1
2008-2009,38,Saint-Étienne,Valenciennes,4,0,1
2009-2010,1,Saint-Étienne,Nice,0,2,-1
2009-2010,1,Montpellier,Paris Saint Germain,1,1,0
2009-2010,1,Le Mans,Lyon,2,2,0
2009-2010,1,Rennes,Boulogne,3,0,1
2009-2010,1,Grenoble,Marseille,0,2,-1
2009-2010,1,Valenciennes,Nancy,1,3,-1
2009-2010,1,Monaco,Toulouse,1,0,1
2009-2010,1,Auxerre,Sochaux,0,1,-1
2009-2010,1,Lille,Lorient,1,2,-1
2009-2010,1,Bordeaux,Lens,4,1,1
2009-2010,2,Nancy,Monaco,4,0,1
2009-2010,2,Paris Saint Germain,Le Mans,3,1,1
2009-2010,2,Lorient,Montpellier,2,2,0
2009-2010,2,Lyon,Valenciennes,1,0,1
2009-2010,2,Lens,Auxerre,2,0,1
2009-2010,2,Toulouse,Saint-Étienne,3,1,1
2009-2010,2,Sochaux,Bordeaux,2,3,-1
2009-2010,2,Marseille,Lille,1,0,1
2009-2010,2,Nice,Rennes,1,1,0
2009-2010,2,Boulogne,Grenoble,2,1,1
2009-2010,3,Le Mans,Nancy,2,1,1
2009-2010,3,Monaco,Lorient,2,0,1
2009-2010,3,Valenciennes,Paris Saint Germain,2,3,-1
2009-2010,3,Rennes,Marseille,1,1,0
2009-2010,3,Saint-Étienne,Boulogne,0,1,-1
2009-2010,3,Auxerre,Lyon,0,3,-1
2009-2010,3,Montpellier,Sochaux,2,0,1
2009-2010,3,Lille,Toulouse,1,1,0
2009-2010,3,Grenoble,Lens,1,2,-1
2009-2010,3,Bordeaux,Nice,4,0,1
2009-2010,4,Lorient,Le Mans,1,0,1
2009-2010,4,Lens,Rennes,2,2,0
2009-2010,4,Saint-Étienne,Grenoble,1,0,1
2009-2010,4,Lyon,Nancy,3,1,1
2009-2010,4,Boulogne,Auxerre,0,0,0
2009-2010,4,Sochaux,Monaco,1,0,1
2009-2010,4,Nice,Montpellier,0,3,-1
2009-2010,4,Marseille,Bordeaux,0,0,0
2009-2010,4,Toulouse,Valenciennes,0,1,-1
2009-2010,4,Paris Saint Germain,Lille,3,0,1
2009-2010,5,Lyon,Lorient,1,0,1
2009-2010,5,Montpellier,Lens,1,0,1
2009-2010,5,Valenciennes,Boulogne,1,1,0
2009-2010,5,Lille,Sochaux,1,0,1
2009-2010,5,Nancy,Toulouse,0,0,0
2009-2010,5,Bordeaux,Grenoble,1,0,1
2009-2010,5,Le Mans,Marseille,1,2,-1
2009-2010,5,Rennes,Saint-Étienne,1,0,1
2009-2010,5,Auxerre,Nice,2,0,1
2009-2010,5,Monaco,Paris Saint Germain,2,0,1
2009-2010,6,Grenoble,Rennes,0,4,-1
2009-2010,6,Lorient,Nancy,3,1,1
2009-2010,6,Marseille,Montpellier,4,2,1
2009-2010,6,Boulogne,Bordeaux,0,2,-1
2009-2010,6,Sochaux,Valenciennes,2,5,-1
2009-2010,6,Nice,Monaco,1,3,-1
2009-2010,6,Saint-Étienne,Auxerre,1,1,0
2009-2010,6,Paris Saint Germain,Lyon,1,1,0
2009-2010,6,Lens,Lille,1,1,0
2009-2010,6,Toulouse,Le Mans,2,0,1
2009-2010,7,Montpellier,Boulogne,1,0,1
2009-2010,7,Lyon,Toulouse,2,1,1
2009-2010,7,Monaco,Saint-Étienne,1,2,-1
2009-2010,7,Lorient,Paris Saint Germain,1,1,0
2009-2010,7,Valenciennes,Marseille,3,2,1
2009-2010,7,Nancy,Sochaux,2,1,1
2009-2010,7,Auxerre,Grenoble,2,0,1
2009-2010,7,Lille,Nice,1,1,0
2009-2010,7,Bordeaux,Rennes,1,0,1
2009-2010,7,Le Mans,Lens,3,0,1
2009-2010,8,Paris Saint Germain,Nancy,1,1,0
2009-2010,8,Lens,Lyon,0,2,-1
2009-2010,8,Rennes,Auxerre,0,1,-1
2009-2010,8,Nice,Valenciennes,3,2,1
2009-2010,8,Grenoble,Montpellier,2,3,-1
2009-2010,8,Saint-Étienne,Bordeaux,3,1,1
2009-2010,8,Sochaux,Le Mans,1,0,1
2009-2010,8,Marseille,Monaco,1,2,-1
2009-2010,8,Toulouse,Lorient,0,1,-1
2009-2010,8,Boulogne,Lille,2,3,-1
2009-2010,9,Montpellier,Saint-Étienne,2,1,1
2009-2010,9,Valenciennes,Grenoble,2,0,1
2009-2010,9,Lille,Rennes,0,0,0
2009-2010,9,Auxerre,Bordeaux,1,0,1
2009-2010,9,Nancy,Marseille,0,3,-1
2009-2010,9,Le Mans,Boulogne,1,1,0
2009-2010,9,Lyon,Sochaux,0,2,-1
2009-2010,9,Monaco,Lens,2,0,1
2009-2010,9,Lorient,Nice,4,1,1
2009-2010,9,Toulouse,Paris Saint Germain,1,0,1
2009-2010,10,Sochaux,Lorient,1,0,1
2009-2010,10,Grenoble,Nancy,1,2,-1
2009-2010,10,Boulogne,Monaco,1,3,-1
2009-2010,10,Nice,Lyon,4,1,1
2009-2010,10,Bordeaux,Le Mans,3,0,1
2009-2010,10,Rennes,Montpellier,3,0,1
2009-2010,10,Saint-Étienne,Valenciennes,0,2,-1
2009-2010,10,Lens,Toulouse,0,2,-1
2009-2010,10,Auxerre,Lille,3,2,1
2009-2010,12,Boulogne,Nancy,1,2,-1
2009-2010,12,Marseille,Toulouse,1,1,0
2009-2010,12,Auxerre,Montpellier,2,1,1
2009-2010,12,Grenoble,Lille,0,2,-1
2009-2010,12,Saint-Étienne,Lyon,0,1,-1
2009-2010,12,Lens,Lorient,1,1,0
2009-2010,12,Bordeaux,Monaco,1,0,1
2009-2010,12,Sochaux,Paris Saint Germain,1,4,-1
2009-2010,12,Nice,Le Mans,1,0,1
2009-2010,12,Rennes,Valenciennes,0,3,-1
2009-2010,13,Sochaux,Lens,1,2,-1
2009-2010,13,Nancy,Saint-Étienne,0,1,-1
2009-2010,13,Paris Saint Germain,Nice,0,1,-1
2009-2010,13,Lorient,Boulogne,5,0,1
2009-2010,13,Valenciennes,Montpellier,1,1,0
2009-2010,13,Le Mans,Auxerre,0,1,-1
2009-2010,13,Monaco,Grenoble,0,0,0
2009-2010,13,Lille,Bordeaux,2,0,1
2009-2010,13,Toulouse,Rennes,3,2,1
2009-2010,13,Lyon,Marseille,5,5,0
2009-2010,10,Marseille,Paris Saint Germain,1,0,1
2009-2010,14,Rennes,Le Mans,2,1,1
2009-2010,14,Lens,Nancy,2,1,1
2009-2010,14,Auxerre,Monaco,2,0,1
2009-2010,14,Grenoble,Lyon,1,1,0
2009-2010,14,Bordeaux,Valenciennes,0,1,-1
2009-2010,14,Montpellier,Lille,2,0,1
2009-2010,14,Saint-Étienne,Lorient,0,2,-1
2009-2010,14,Nice,Toulouse,1,0,1
2009-2010,15,Lorient,Grenoble,2,2,0
2009-2010,15,Paris Saint Germain,Auxerre,1,0,1
2009-2010,15,Toulouse,Boulogne,1,0,1
2009-2010,15,Lille,Valenciennes,4,0,1
2009-2010,15,Lens,Marseille,1,0,1
2009-2010,15,Sochaux,Nice,1,0,1
2009-2010,15,Nancy,Bordeaux,0,3,-1
2009-2010,15,Lyon,Rennes,1,1,0
2009-2010,15,Le Mans,Saint-Étienne,1,1,0
2009-2010,14,Boulogne,Paris Saint Germain,2,5,-1
2009-2010,16,Montpellier,Le Mans,2,1,1
2009-2010,16,Valenciennes,Monaco,3,1,1
2009-2010,16,Bordeaux,Paris Saint Germain,1,0,1
2009-2010,16,Nice,Marseille,1,3,-1
2009-2010,16,Saint-Étienne,Sochaux,0,0,0
2009-2010,16,Rennes,Lorient,1,0,1
2009-2010,16,Lille,Lyon,4,3,1
2009-2010,16,Auxerre,Nancy,1,3,-1
2009-2010,16,Grenoble,Toulouse,1,0,1
2009-2010,16,Boulogne,Lens,2,1,1
2009-2010,11,Toulouse,Sochaux,2,0,1
2009-2010,11,Lille,Saint-Étienne,4,0,1
2009-2010,17,Lens,Nice,2,0,1
2009-2010,17,Marseille,Boulogne,2,0,1
2009-2010,17,Lorient,Auxerre,0,0,0
2009-2010,17,Nancy,Rennes,1,2,-1
2009-2010,17,Le Mans,Valenciennes,2,1,1
2009-2010,17,Paris Saint Germain,Saint-Étienne,3,0,1
2009-2010,17,Monaco,Lille,0,4,-1
2009-2010,17,Toulouse,Montpellier,0,1,-1
2009-2010,17,Lyon,Bordeaux,0,1,-1
2009-2010,17,Sochaux,Grenoble,1,0,1
2009-2010,11,Valenciennes,Auxerre,0,0,0
2009-2010,11,Monaco,Rennes,1,0,1
2009-2010,11,Lyon,Boulogne,2,0,1
2009-2010,11,Paris Saint Germain,Lens,1,1,0
2009-2010,11,Le Mans,Grenoble,1,0,1
2009-2010,11,Montpellier,Bordeaux,0,1,-1
2009-2010,11,Nancy,Nice,2,0,1
2009-2010,11,Lorient,Marseille,1,2,-1
2009-2010,18,Rennes,Paris Saint Germain,1,0,1
2009-2010,18,Bordeaux,Lorient,4,1,1
2009-2010,18,Montpellier,Nancy,0,2,-1
2009-2010,18,Saint-Étienne,Marseille,0,0,0
2009-2010,18,Valenciennes,Lens,0,0,0
2009-2010,18,Grenoble,Nice,1,1,0
2009-2010,18,Monaco,Lyon,1,1,0
2009-2010,18,Auxerre,Toulouse,1,1,0
2009-2010,18,Lille,Le Mans,3,0,1
2009-2010,19,Lens,Saint-Étienne,1,0,1
2009-2010,19,Nice,Boulogne,2,2,0
2009-2010,19,Lyon,Montpellier,1,2,-1
2009-2010,19,Nancy,Lille,0,4,-1
2009-2010,19,Le Mans,Monaco,1,1,0
2009-2010,19,Paris Saint Germain,Grenoble,4,0,1
2009-2010,19,Marseille,Auxerre,0,2,-1
2009-2010,19,Lorient,Valenciennes,3,2,1
2009-2010,19,Toulouse,Bordeaux,1,2,-1
2009-2010,19,Sochaux,Rennes,2,0,1
2009-2010,15,Monaco,Montpellier,4,0,1
2009-2010,18,Boulogne,Sochaux,0,0,0
2009-2010,20,Lille,Paris Saint Germain,3,1,1
2009-2010,20,Valenciennes,Toulouse,1,3,-1
2009-2010,20,Montpellier,Nice,1,0,1
2009-2010,20,Nancy,Lyon,0,2,-1
2009-2010,20,Rennes,Lens,1,1,0
2009-2010,20,Monaco,Sochaux,2,0,1
2009-2010,20,Auxerre,Boulogne,0,0,0
2009-2010,20,Grenoble,Saint-Étienne,1,2,-1
2009-2010,20,Le Mans,Lorient,0,3,-1
2009-2010,20,Bordeaux,Marseille,1,1,0
2009-2010,21,Saint-Étienne,Rennes,0,0,0
2009-2010,21,Sochaux,Lille,2,1,1
2009-2010,21,Nice,Auxerre,0,1,-1
2009-2010,21,Lens,Montpellier,0,1,-1
2009-2010,21,Lorient,Lyon,1,3,-1
2009-2010,21,Marseille,Le Mans,2,1,1
2009-2010,21,Grenoble,Bordeaux,1,3,-1
2009-2010,21,Boulogne,Valenciennes,0,2,-1
2009-2010,21,Toulouse,Nancy,0,0,0
2009-2010,21,Paris Saint Germain,Monaco,0,1,-1
2009-2010,22,Lille,Lens,1,0,1
2009-2010,22,Nancy,Lorient,1,0,1
2009-2010,22,Bordeaux,Boulogne,0,0,0
2009-2010,22,Montpellier,Marseille,2,0,1
2009-2010,22,Le Mans,Toulouse,1,3,-1
2009-2010,22,Monaco,Nice,3,2,1
2009-2010,22,Rennes,Grenoble,4,0,1
2009-2010,22,Valenciennes,Sochaux,1,1,0
2009-2010,22,Lyon,Paris Saint Germain,2,1,1
2009-2010,22,Auxerre,Saint-Étienne,1,0,1
2009-2010,23,Boulogne,Montpellier,0,2,-1
2009-2010,23,Sochaux,Nancy,1,1,0
2009-2010,23,Rennes,Bordeaux,4,2,1
2009-2010,23,Nice,Lille,1,1,0
2009-2010,23,Lens,Le Mans,2,1,1
2009-2010,23,Grenoble,Auxerre,5,0,1
2009-2010,23,Paris Saint Germain,Lorient,0,3,-1
2009-2010,23,Marseille,Valenciennes,5,1,1
2009-2010,23,Toulouse,Lyon,0,0,0
2009-2010,23,Saint-Étienne,Monaco,3,0,1
2009-2010,24,Nancy,Paris Saint Germain,0,0,0
2009-2010,24,Lyon,Lens,1,0,1
2009-2010,24,Lille,Boulogne,3,1,1
2009-2010,24,Montpellier,Grenoble,1,0,1
2009-2010,24,Le Mans,Sochaux,0,0,0
2009-2010,24,Monaco,Marseille,1,2,-1
2009-2010,24,Valenciennes,Nice,2,1,1
2009-2010,24,Bordeaux,Saint-Étienne,3,1,1
2009-2010,24,Lorient,Toulouse,1,1,0
2009-2010,24,Auxerre,Rennes,1,0,1
2009-2010,25,Lens,Monaco,3,0,1
2009-2010,25,Grenoble,Valenciennes,0,1,-1
2009-2010,25,Saint-Étienne,Montpellier,1,0,1
2009-2010,25,Paris Saint Germain,Toulouse,1,0,1
2009-2010,25,Boulogne,Le Mans,1,3,-1
2009-2010,25,Nice,Lorient,1,0,1
2009-2010,25,Marseille,Nancy,3,1,1
2009-2010,25,Rennes,Lille,1,2,-1
2009-2010,25,Sochaux,Lyon,0,4,-1
2009-2010,26,Lyon,Nice,2,0,1
2009-2010,26,Lorient,Sochaux,1,0,1
2009-2010,26,Valenciennes,Saint-Étienne,1,0,1
2009-2010,26,Toulouse,Lens,1,0,1
2009-2010,26,Nancy,Grenoble,0,2,-1
2009-2010,26,Monaco,Boulogne,1,0,1
2009-2010,26,Montpellier,Rennes,3,1,1
2009-2010,26,Paris Saint Germain,Marseille,0,3,-1
2009-2010,26,Lille,Auxerre,1,2,-1
2009-2010,27,Saint-Étienne,Lille,1,1,0
2009-2010,27,Nice,Nancy,2,3,-1
2009-2010,27,Lens,Paris Saint Germain,1,1,0
2009-2010,27,Boulogne,Lyon,0,0,0
2009-2010,27,Auxerre,Valenciennes,1,0,1
2009-2010,27,Sochaux,Toulouse,1,0,1
2009-2010,27,Rennes,Monaco,1,0,1
2009-2010,27,Grenoble,Le Mans,1,1,0
2009-2010,27,Marseille,Lorient,1,1,0
2009-2010,27,Bordeaux,Montpellier,1,1,0
2009-2010,25,Bordeaux,Auxerre,1,2,-1
2009-2010,28,Lyon,Saint-Étienne,1,1,0
2009-2010,28,Paris Saint Germain,Sochaux,4,1,1
2009-2010,28,Le Mans,Nice,0,1,-1
2009-2010,28,Montpellier,Auxerre,1,1,0
2009-2010,28,Monaco,Bordeaux,0,0,0
2009-2010,28,Lorient,Lens,1,0,1
2009-2010,28,Nancy,Boulogne,1,3,-1
2009-2010,28,Valenciennes,Rennes,0,2,-1
2009-2010,28,Toulouse,Marseille,1,1,0
2009-2010,28,Lille,Grenoble,1,0,1
2009-2010,29,Grenoble,Monaco,0,0,0
2009-2010,29,Boulogne,Lorient,2,0,1
2009-2010,29,Lens,Sochaux,0,0,0
2009-2010,29,Nice,Paris Saint Germain,1,0,1
2009-2010,29,Saint-Étienne,Nancy,0,0,0
2009-2010,29,Rennes,Toulouse,4,1,1
2009-2010,29,Auxerre,Le Mans,2,1,1
2009-2010,29,Bordeaux,Lille,3,1,1
2009-2010,29,Marseille,Lyon,2,1,1
2009-2010,29,Montpellier,Valenciennes,2,1,1
2009-2010,30,Lyon,Grenoble,2,0,1
2009-2010,30,Nancy,Lens,5,1,1
2009-2010,30,Lorient,Saint-Étienne,4,0,1
2009-2010,30,Le Mans,Rennes,1,3,-1
2009-2010,30,Toulouse,Nice,0,2,-1
2009-2010,30,Paris Saint Germain,Boulogne,3,0,1
2009-2010,30,Lille,Montpellier,4,1,1
2009-2010,30,Monaco,Auxerre,0,0,0
2009-2010,31,Saint-Étienne,Le Mans,2,0,1
2009-2010,31,Grenoble,Lorient,1,2,-1
2009-2010,31,Bordeaux,Nancy,1,2,-1
2009-2010,31,Valenciennes,Lille,1,0,1
2009-2010,31,Rennes,Lyon,1,2,-1
2009-2010,31,Montpellier,Monaco,0,0,0
2009-2010,31,Nice,Sochaux,0,0,0
2009-2010,31,Marseille,Lens,1,0,1
2009-2010,31,Boulogne,Toulouse,1,1,0
2009-2010,31,Auxerre,Paris Saint Germain,1,1,0
2009-2010,14,Marseille,Sochaux,3,0,1
2009-2010,32,Lens,Boulogne,3,0,1
2009-2010,32,Toulouse,Grenoble,4,0,1
2009-2010,32,Monaco,Valenciennes,2,1,1
2009-2010,32,Sochaux,Saint-Étienne,0,2,-1
2009-2010,32,Paris Saint Germain,Bordeaux,3,1,1
2009-2010,32,Lorient,Rennes,1,1,0
2009-2010,32,Le Mans,Montpellier,2,2,0
2009-2010,32,Lyon,Lille,1,1,0
2009-2010,32,Marseille,Nice,4,1,1
2009-2010,32,Nancy,Auxerre,0,1,-1
2009-2010,26,Le Mans,Bordeaux,2,1,1
2009-2010,30,Sochaux,Marseille,0,1,-1
2009-2010,33,Nice,Lens,0,0,0
2009-2010,33,Auxerre,Lorient,4,1,1
2009-2010,33,Grenoble,Sochaux,2,2,0
2009-2010,33,Bordeaux,Lyon,2,2,0
2009-2010,33,Rennes,Nancy,0,0,0
2009-2010,33,Valenciennes,Le Mans,0,1,-1
2009-2010,33,Boulogne,Marseille,1,2,-1
2009-2010,33,Montpellier,Toulouse,1,1,0
2009-2010,33,Saint-Étienne,Paris Saint Germain,0,0,0
2009-2010,33,Lille,Monaco,4,0,1
2009-2010,34,Le Mans,Lille,1,2,-1
2009-2010,34,Paris Saint Germain,Rennes,1,1,0
2009-2010,34,Lorient,Bordeaux,1,0,1
2009-2010,34,Nice,Grenoble,2,1,1
2009-2010,34,Sochaux,Boulogne,0,3,-1
2009-2010,34,Nancy,Montpellier,0,0,0
2009-2010,34,Marseille,Saint-Étienne,1,0,1
2009-2010,34,Lens,Valenciennes,1,1,0
2009-2010,34,Toulouse,Auxerre,0,3,-1
2009-2010,35,Monaco,Le Mans,1,1,0
2009-2010,35,Grenoble,Paris Saint Germain,4,0,1
2009-2010,30,Valenciennes,Bordeaux,2,0,1
2009-2010,35,Auxerre,Marseille,0,0,0
2009-2010,35,Bordeaux,Toulouse,1,0,1
2009-2010,35,Rennes,Sochaux,1,2,-1
2009-2010,35,Lille,Nancy,3,1,1
2009-2010,35,Montpellier,Lyon,0,1,-1
2009-2010,35,Valenciennes,Lorient,0,0,0
2009-2010,35,Boulogne,Nice,3,3,0
2009-2010,35,Saint-Étienne,Lens,1,4,-1
2009-2010,36,Sochaux,Montpellier,0,1,-1
2009-2010,36,Lens,Grenoble,1,1,0
2009-2010,36,Boulogne,Saint-Étienne,0,1,-1
2009-2010,36,Toulouse,Lille,0,2,-1
2009-2010,36,Lorient,Monaco,2,2,0
2009-2010,36,Marseille,Rennes,3,1,1
2009-2010,36,Lyon,Auxerre,2,1,1
2009-2010,36,Nice,Bordeaux,1,1,0
2009-2010,36,Nancy,Le Mans,3,2,1
2009-2010,36,Paris Saint Germain,Valenciennes,2,2,0
2009-2010,37,Rennes,Nice,2,2,0
2009-2010,37,Lille,Marseille,3,2,1
2009-2010,37,Le Mans,Paris Saint Germain,1,0,1
2009-2010,37,Valenciennes,Lyon,2,2,0
2009-2010,37,Montpellier,Lorient,2,1,1
2009-2010,37,Saint-Étienne,Toulouse,0,1,-1
2009-2010,37,Bordeaux,Sochaux,2,0,1
2009-2010,37,Monaco,Nancy,2,1,1
2009-2010,37,Auxerre,Lens,0,0,0
2009-2010,37,Grenoble,Boulogne,2,0,1
2009-2010,34,Lyon,Monaco,3,0,1
2009-2010,38,Lyon,Le Mans,2,0,1
2009-2010,38,Sochaux,Auxerre,1,2,-1
2009-2010,38,Paris Saint Germain,Montpellier,1,3,-1
2009-2010,38,Nice,Saint-Étienne,1,1,0
2009-2010,38,Toulouse,Monaco,0,0,0
2009-2010,38,Boulogne,Rennes,1,0,1
2009-2010,38,Lorient,Lille,2,1,1
2009-2010,38,Nancy,Valenciennes,1,1,0
2009-2010,38,Lens,Bordeaux,4,3,1
2009-2010,38,Marseille,Grenoble,2,0,1
2010-2011,1,Lyon,Monaco,0,0,0
2010-2011,1,Auxerre,Lorient,2,2,0
2010-2011,1,Lens,Nancy,1,2,-1
2010-2011,1,Sochaux,Arles-Avignon,2,1,1
2010-2011,1,Nice,Valenciennes,0,0,0
2010-2011,1,Toulouse,Brest,2,0,1
2010-2011,1,Marseille,Caen,1,2,-1
2010-2011,1,Paris Saint Germain,Saint-Étienne,3,1,1
2010-2011,1,Rennes,Lille,1,1,0
2010-2011,1,Montpellier,Bordeaux,1,0,1
2010-2011,2,Nancy,Rennes,0,3,-1
2010-2011,2,Saint-Étienne,Sochaux,3,2,1
2010-2011,2,Arles-Avignon,Lens,0,1,-1
2010-2011,2,Lorient,Nice,1,2,-1
2010-2011,2,Brest,Auxerre,1,1,0
2010-2011,2,Valenciennes,Marseille,3,2,1
2010-2011,2,Lille,Paris Saint Germain,0,0,0
2010-2011,2,Bordeaux,Toulouse,1,2,-1
2010-2011,2,Caen,Lyon,3,2,1
2010-2011,2,Monaco,Montpellier,0,0,0
2010-2011,3,Rennes,Saint-Étienne,0,0,0
2010-2011,3,Lyon,Brest,1,0,1
2010-2011,3,Nice,Nancy,1,1,0
2010-2011,3,Auxerre,Valenciennes,1,1,0
2010-2011,3,Toulouse,Arles-Avignon,2,1,1
2010-2011,3,Lens,Monaco,2,2,0
2010-2011,3,Marseille,Lorient,2,0,1
2010-2011,3,Sochaux,Lille,0,0,0
2010-2011,3,Paris Saint Germain,Bordeaux,1,2,-1
2010-2011,3,Montpellier,Caen,0,0,0
2010-2011,4,Valenciennes,Montpellier,0,1,-1
2010-2011,4,Lorient,Lyon,2,0,1
2010-2011,4,Saint-Étienne,Lens,3,1,1
2010-2011,4,Caen,Brest,0,2,-1
2010-2011,4,Nancy,Toulouse,0,2,-1
2010-2011,4,Arles-Avignon,Rennes,0,1,-1
2010-2011,4,Monaco,Auxerre,2,0,1
2010-2011,4,Bordeaux,Marseille,1,1,0
2010-2011,4,Sochaux,Paris Saint Germain,3,1,1
2010-2011,4,Lille,Nice,1,1,0
2010-2011,5,Montpellier,Nancy,1,2,-1
2010-2011,5,Paris Saint Germain,Arles-Avignon,4,0,1
2010-2011,5,Lens,Lille,1,4,-1
2010-2011,5,Toulouse,Saint-Étienne,0,1,-1
2010-2011,5,Auxerre,Caen,1,1,0
2010-2011,5,Rennes,Sochaux,2,1,1
2010-2011,5,Lyon,Valenciennes,1,1,0
2010-2011,5,Nice,Bordeaux,2,1,1
2010-2011,5,Brest,Lorient,0,0,0
2010-2011,5,Marseille,Monaco,2,2,0
2010-2011,6,Lorient,Caen,0,1,-1
2010-2011,6,Valenciennes,Lens,1,1,0
2010-2011,6,Arles-Avignon,Marseille,0,3,-1
2010-2011,6,Monaco,Toulouse,0,0,0
2010-2011,6,Sochaux,Nice,4,0,1
2010-2011,6,Nancy,Brest,0,2,-1
2010-2011,6,Saint-Étienne,Montpellier,3,0,1
2010-2011,6,Bordeaux,Lyon,2,0,1
2010-2011,6,Lille,Auxerre,1,0,1
2010-2011,6,Paris Saint Germain,Rennes,0,0,0
2010-2011,7,Lorient,Monaco,2,1,1
2010-2011,7,Nice,Rennes,1,2,-1
2010-2011,7,Lyon,Saint-Étienne,0,1,-1
2010-2011,7,Marseille,Sochaux,2,1,1
2010-2011,7,Auxerre,Nancy,2,2,0
2010-2011,7,Montpellier,Arles-Avignon,3,1,1
2010-2011,7,Caen,Bordeaux,0,0,0
2010-2011,7,Lens,Paris Saint Germain,0,2,-1
2010-2011,7,Toulouse,Lille,1,1,0
2010-2011,7,Brest,Valenciennes,1,0,1
2010-2011,8,Nancy,Lyon,2,3,-1
2010-2011,8,Monaco,Brest,0,1,-1
2010-2011,8,Saint-Étienne,Marseille,1,1,0
2010-2011,8,Valenciennes,Caen,2,1,1
2010-2011,8,Sochaux,Lens,3,0,1
2010-2011,8,Arles-Avignon,Auxerre,0,4,-1
2010-2011,8,Bordeaux,Lorient,1,0,1
2010-2011,8,Rennes,Toulouse,3,1,1
2010-2011,8,Paris Saint Germain,Nice,0,0,0
2010-2011,8,Lille,Montpellier,3,1,1
2010-2011,9,Montpellier,Sochaux,2,0,1
2010-2011,9,Toulouse,Paris Saint Germain,0,2,-1
2010-2011,9,Auxerre,Bordeaux,0,1,-1
2010-2011,9,Marseille,Nancy,1,0,1
2010-2011,9,Caen,Monaco,0,0,0
2010-2011,9,Brest,Arles-Avignon,0,0,0
2010-2011,9,Nice,Saint-Étienne,2,1,1
2010-2011,9,Lens,Rennes,0,0,0
2010-2011,9,Lorient,Valenciennes,2,1,1
2010-2011,9,Lyon,Lille,3,1,1
2010-2011,10,Bordeaux,Brest,0,2,-1
2010-2011,10,Sochaux,Toulouse,1,3,-1
2010-2011,10,Nancy,Lorient,1,0,1
2010-2011,10,Rennes,Montpellier,0,1,-1
2010-2011,10,Monaco,Valenciennes,0,2,-1
2010-2011,10,Saint-Étienne,Caen,1,1,0
2010-2011,10,Lens,Nice,1,0,1
2010-2011,10,Paris Saint Germain,Auxerre,2,3,-1
2010-2011,10,Lille,Marseille,1,3,-1
2010-2011,10,Arles-Avignon,Lyon,1,1,0
2010-2011,11,Toulouse,Lens,1,1,0
2010-2011,11,Auxerre,Nice,2,0,1
2010-2011,11,Lorient,Arles-Avignon,2,0,1
2010-2011,11,Caen,Nancy,2,3,-1
2010-2011,11,Lyon,Sochaux,2,1,1
2010-2011,11,Brest,Saint-Étienne,2,0,1
2010-2011,11,Valenciennes,Lille,1,1,0
2010-2011,11,Montpellier,Paris Saint Germain,1,1,0
2010-2011,11,Monaco,Bordeaux,2,2,0
2010-2011,12,Arles-Avignon,Caen,3,2,1
2010-2011,12,Rennes,Lyon,1,1,0
2010-2011,12,Sochaux,Auxerre,1,1,0
2010-2011,12,Bordeaux,Valenciennes,1,1,0
2010-2011,12,Saint-Étienne,Lorient,1,2,-1
2010-2011,12,Nancy,Monaco,0,4,-1
2010-2011,12,Lens,Montpellier,2,0,1
2010-2011,12,Nice,Toulouse,2,0,1
2010-2011,12,Lille,Brest,3,1,1
2010-2011,12,Paris Saint Germain,Marseille,2,1,1
2010-2011,13,Brest,Sochaux,1,1,0
2010-2011,13,Monaco,Arles-Avignon,0,0,0
2010-2011,13,Bordeaux,Nancy,2,1,1
2010-2011,13,Montpellier,Toulouse,1,0,1
2010-2011,13,Caen,Lille,2,5,-1
2010-2011,13,Marseille,Lens,1,1,0
2010-2011,13,Auxerre,Rennes,2,1,1
2010-2011,13,Lyon,Nice,1,0,1
2010-2011,13,Lorient,Paris Saint Germain,1,1,0
2010-2011,14,Nice,Montpellier,0,1,-1
2010-2011,14,Saint-Étienne,Auxerre,1,1,0
2010-2011,14,Sochaux,Lorient,2,0,1
2010-2011,14,Toulouse,Marseille,0,1,-1
2010-2011,14,Nancy,Valenciennes,2,0,1
2010-2011,14,Paris Saint Germain,Caen,2,1,1
2010-2011,14,Rennes,Brest,2,1,1
2010-2011,14,Lille,Monaco,2,1,1
2010-2011,14,Arles-Avignon,Bordeaux,2,4,-1
2010-2011,14,Lens,Lyon,1,3,-1
2010-2011,15,Lorient,Rennes,2,0,1
2010-2011,15,Nancy,Saint-Étienne,1,1,0
2010-2011,15,Bordeaux,Lille,1,1,0
2010-2011,15,Monaco,Nice,1,1,0
2010-2011,15,Valenciennes,Arles-Avignon,3,0,1
2010-2011,15,Marseille,Montpellier,4,0,1
2010-2011,15,Auxerre,Toulouse,1,2,-1
2010-2011,15,Lyon,Paris Saint Germain,2,2,0
